9292,37868
9190.0205078125,37852.49609375
9088.6142578125,37835.234375
8991.240234375,37801.8984375
8897.8017578125,37758.32421875
8836.109375,37677.859375
8836.0224609375,37577.8046875
8882.333984375,37493.07421875
8958.279296875,37422.55859375
9034.34765625,37352.015625
9115.755859375,37287.828125
9192.275390625,37218.09375
9267.7294921875,37152.32421875
9330.78125,37071.859375
9373.9150390625,36980.62109375
9430.2724609375,36902.3125
9473.900390625,36808.19140625
9509.9951171875,36711.34765625
9416.90234375,36708.796875
9314.21484375,36708.32421875
9214.525390625,36681.6328125
9119.2275390625,36641.68359375
9031.203125,36586.9375
8960.9775390625,36510.9296875
8914.0458984375,36423.55859375
8906.525390625,36324.21875
8936.8134765625,36229.2421875
8983.578125,36137.79296875
9048.8662109375,36062.15625
9142.9150390625,36018.91015625
9241.0517578125,35988.38671875
9344.75390625,35989.83984375
9446.5380859375,36007.38671875
9541.4658203125,36048.875
9615.42578125,36120.87109375
9689.19140625,36193.76171875
9730.4912109375,36286.26171875
9733.6689453125,36389.91796875
9728.8818359375,36493.5234375
9705.39453125,36594.12109375
9677.4990234375,36693.2734375
9630.310546875,36776.4140625
9583.1806640625,36867.1484375
9540.4521484375,36959.3671875
9479.03515625,37042.671875
9428.65234375,37132.57421875
9366.7587890625,37213.23046875
9304.0009765625,37295.0546875
9225.4853515625,37361.69921875
9139.2451171875,37413.30078125
9065.482421875,37484.45703125
9001.466796875,37565.0234375
9033.1533203125,37649.7109375
9124.240234375,37697.56640625
9225.0556640625,37721.80859375
9327.849609375,37735.35546875
9419.103515625,37738.2109375
9522.7880859375,37737.12109375
9626.2724609375,37730.3359375
9716.67578125,37682.8984375
9799.9619140625,37621.98046875
9870.0625,37548.62109375
9921.115234375,37459.3046875
9974.546875,37374.9453125
10023.25,37293.04296875
10060.3984375,37384.45703125
10030.2880859375,37482.6875
9989.822265625,37573.2734375
9918.859375,37647.8984375
9854.765625,37728.35546875
9774.32421875,37786.3828125
9684.9755859375,37827.87109375
9586.3857421875,37859.30859375
9483.1298828125,37868.46484375
9379.4873046875,37873.03125
9460.205078125,36551.421875
9523.0234375,36484.43359375
9551.09375,36389.890625
9561.869140625,36294.921875
9500.8076171875,36212.1484375
9421.58984375,36146.01171875
9319.5126953125,36131.03515625
9217.3583984375,36145.73828125
9134.9853515625,36206.125
9096.8359375,36301.66796875
9105.5419921875,36402.90625
9160.7626953125,36490.3046875
9252.5078125,36535.76171875
9347.8623046875,36575.88671875
4175,37800
4081.575439453125,37761.46484375
4034.84423828125,37671.4609375
3980.676025390625,37583.52734375
3927.002197265625,37495.3984375
3893.4833984375,37401.375
3852.7001953125,37309.1015625
3808.514404296875,37215.734375
3769.6953125,37120.34765625
3737.857177734375,37022.58984375
3700.803466796875,36926.3671875
3664.476318359375,36832.03515625
3634.193359375,36737.71875
3604.662353515625,36638.7578125
3574.484375,36539.96875
3543.530029296875,36441.41796875
3511.4130859375,36343.2421875
